"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","NI_V_1","NI_V_2","NI_V_4","NI_V_6","NI_V_7","NI_MKI_1","NI_MKI_2","NI_MKI_3","NI_MKI_4","NI_MKI_5","NI_MKI_6"
"ENSMUSG00000003545",34.408954878495,0.177458340556447,0.130558476780683,4.91992921079841,8.65755185274493e-07,0.00121263442950781,-1.1867336818633,-1.1867336818633,-1.1867336818633,0.857045865264692,0.623827418359475,-0.0997134669276057,0.564752865990502,1.3766501026666,0.66479074324726,-1.1867336818633,0.759581198852298
"ENSMUSG00000006154",104.365457099709,0.855591831940972,0.193240256093736,4.79514868299998,1.62554218497188e-06,0.00157291442940894,-0.960613792908981,-1.54773899785205,-1.23352872174785,-0.806621485919835,0.547843154381426,1.1880593914084,0.745835246421085,0.439897667449784,-0.330549562688853,0.871255010543046,1.08616209091384
"ENSMUSG00000007783",11.5515071305192,-0.147246313342944,0.107732649380617,-3.84252082600177,0.000121777077190477,0.065603497224921,1.10386265302268,0.4417773745157,1.26800867888837,-0.848418235528978,0.954656536334268,-0.848418235528978,-0.848418235528978,-0.848418235528978,1.32220417041285,-0.848418235528978,-0.848418235528978
"ENSMUSG00000016756",20.5427736634871,0.189269082331607,0.133542977892137,4.5113167377191,6.44264323940175e-06,0.00436644949870422,-1.17579669573254,-1.17579669573254,-1.17579669573254,1.24407170701809,0.162832566546378,0.482379393508091,0.864151785866645,0.917917276131278,-0.00438028846614284,-1.17579669573254,1.03621434232582
"ENSMUSG00000022962",160.95284653125,-0.544609716332029,0.180007348868941,-3.97642016458363,6.99604710366717e-05,0.0397262026075803,-0.00139511930130998,1.51782385310067,0.513249940828615,0.448932930645955,0.653057663055399,-1.50870747542642,-1.02414811988123,0.107058604969994,-0.309075260936915,1.08495015790928,-1.48174717496404
"ENSMUSG00000029162",19.8388197611871,0.169266643450135,0.108839578875138,3.96143142840906,7.45017788040046e-05,0.0411916413861089,-1.01675973688372,-1.01675973688372,-1.01675973688372,-1.01675973688372,0.646417749851394,0.935719141171575,0.433105435443577,1.35278108999729,1.01285954765095,-1.01675973688372,0.702915720303821
"ENSMUSG00000031562",124.653858359077,-0.85706381516277,0.176224558441633,-4.79166758576582,1.65400780577843e-06,0.00157291442940894,0.350112992594308,0.773583183422445,0.458034466189734,1.42058336622525,1.41634930443465,-0.752777477444317,-0.682656560174965,-0.965325190272336,-1.04012495846574,0.383079287663674,-1.3608584141727
"ENSMUSG00000040167",443.199030831316,0.679705974859139,0.157857455279332,4.32680139106661,1.51290260714835e-05,0.00908173822176765,-0.530847507610707,-0.467864883010379,-1.44077037678946,-1.27043240490357,-0.278529193236355,1.15649362891013,0.612466122971176,0.567049886844117,-0.476835564818797,0.288909322357383,1.84036096928649
"ENSMUSG00000055027",18.8941043282762,0.400821406929805,0.140764776646603,3.99524418612293,6.46276069940822e-05,0.0377173895262685,-1.17815196153847,-0.661520608126526,-0.848456206442459,-0.208541154024273,-0.526240560519906,2.16824029647087,0.0281151454426165,-0.170871737040048,-0.415398370823817,1.44820360812159,0.364621548480428
